2024/07/09 08:59:18 [warn] 246#246: *1615 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/50/0000000505 while reading upstream, client: 193.200.105.33, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=5136c268 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=5136c268", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/components/Common/Navbar.tsx"
2024/07/09 08:59:18 [warn] 246#246: *1510 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/50/0000000506 while reading upstream, client: 152.39.240.46, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4", host: "vpro.holadmexbob.online", referrer: "https://vpro.holadmexbob.online/src/components/Common/ActionsMenu.tsx"
2024/07/09 09:01:22 [warn] 290#290: *1896 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/50/0000000507 while reading upstream, client: 205.169.39.44, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/src/main.tsx"
2024/07/09 09:01:23 [warn] 290#290: *1892 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/50/0000000508 while reading upstream, client: 205.169.39.44, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/chunk-WLNUW44W.js?v=acfdfb27 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/chunk-WLNUW44W.js?v=acfdfb27", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/node_modules/.vite/deps/@tanstack_react-query.js?v=3129c607"
2024/07/09 09:01:23 [warn] 290#290: *1885 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/50/0000000509 while reading upstream, client: 205.169.39.44, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=acfdfb27 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=acfdfb27", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/node_modules/.vite/deps/react-dom_client.js?v=4b7b9076"
2024/07/09 09:01:26 [warn] 290#290: *1909 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/51/0000000510 while reading upstream, client: 205.169.39.44, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_fi.js?v=649be607 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_fi.js?v=649be607", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/src/components/Common/Sidebar.tsx"
2024/07/09 09:01:26 [warn] 290#290: *1892 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/51/0000000511 while reading upstream, client: 205.169.39.44, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=5136c268 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=5136c268", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/src/components/Common/UserMenu.tsx"
2024/07/09 09:01:26 [warn] 290#290: *1897 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/51/0000000512 while reading upstream, client: 205.169.39.44, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/chunk-3HOHBJ6D.js?v=acfdfb27 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/chunk-3HOHBJ6D.js?v=acfdfb27", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/node_modules/.vite/deps/@chakra-ui_icons.js?v=969d6bb0"
2024/07/09 09:01:27 [warn] 290#290: *1909 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/51/0000000513 while reading upstream, client: 205.169.39.44, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=bb0b5df4", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/src/components/Common/ActionsMenu.tsx"
2024/07/09 09:07:41 [warn] 334#334: *2157 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/51/0000000514 while reading upstream, client: 18.205.149.109, server: vpro.holadmexbob.online, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14 HTTP/1.1", upstream: "http://172.20.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=c8e01e14", host: "vpro.holadmexbob.online", referrer: "http://vpro.holadmexbob.online/src/main.tsx"
